profile,qp,bitrate,crf,rc-lookahead,vbv-init,qpmax,ratetol,ipratio,pbratio,aq-mode,qcomp
high422,46,3917,13.93968383421012,223,0.01978042165875471,38,0.15406716568590173,5208.783427143071,5443.815074525993,2,0.8869683477598693
main,40,3359,25.577161408467216,63,0.21682714916982815,45,0.2874819125134097,6490.584206086492,7014.200787283738,1,0.4744535835373268
high10,18,3791,40.84663708761274,166,0.10854542419477842,40,0.9974969611653933,4313.5438278109095,9108.400337989928,1,0.23270639884000888
high,67,4998,33.60146102203177,92,0.8188248268078602,47,0.3220378378416222,2998.3457305226657,7406.286645827481,1,0.9248263920965833
high444,54,3439,2.436065942890101,197,0.0029899178946931615,35,0.8885622466362263,6395.1135849731,8653.955256085794,0,0.14704733363588784
baseline,11,1951,26.603501171296873,129,0.30233012915561186,0,0.739049531214625,8816.038003112244,797.3718359490645,0,0.08119333269351436
high,37,1808,49.12043020497886,132,0.9154561379064192,32,0.38261283404907986,6755.23500042341,9212.979855544738,0,0.08339888713723387
high10,20,3265,9.504058725408704,187,0.8767666692564162,34,0.45906465574634514,9487.852588431711,3155.5173122835513,0,0.19953537978346014
high444,45,2165,39.954730529610586,51,0.23696633102522668,29,0.42532049311867326,8667.310783506455,2072.786752610292,1,0.6036654573700337
high444,32,3325,10.07522647659698,220,0.8229478599752912,3,0.2868515602614049,2545.629929938923,8393.630226301502,1,0.9309323321383588
main,18,2936,10.536001308577921,206,0.9701405796017051,42,0.36058570328615747,880.9799189576928,8027.180738001469,2,0.8043447166479374
high10,18,1822,20.207339255932,221,0.8970660776952,37,0.8836057668035556,9345.248795097772,7091.280161189995,0,0.7227346664580627
baseline,54,4471,20.916323191677712,245,0.03062695593236875,6,0.6808488491925492,7460.522989774878,6004.454088167626,2,0.07080299909492194
high10,35,3465,24.61177694499392,79,0.2811254752834391,31,0.26488694106254085,9056.03372637857,9165.18447221932,2,0.07602508595816382
high10,28,1903,24.169955353292636,223,0.6975953174447875,21,0.8809242837969331,6917.434524438388,6317.740140587621,0,0.23159045684844504
high422,35,2158,39.79673388799585,85,0.8590964261688027,29,0.2751486370737344,501.94292060204873,843.6879051017643,0,0.2159981538360667
high,30,2832,34.61704129706939,203,0.48295987531085416,1,0.37408377273674187,3014.3919443608056,1560.0121522621791,2,0.050048353117364885
baseline,14,2026,17.83958285223311,227,0.9425779267040693,31,0.6923388787871986,9905.349827359363,4139.752392873631,0,0.08154997157375365
baseline,56,4087,19.69054706866948,121,0.1824493432870572,39,0.8316478703386787,6731.11910649153,384.9381230704052,1,0.07183075077074597
baseline,9,4685,9.249182806507235,111,0.8343361242431163,26,0.7638209932949132,7262.7978809303695,9682.302868395629,1,0.2832474540780029
high,43,2368,45.97634210468156,114,0.7583363021480031,28,0.7451711082717993,8202.157139929386,6404.865694193388,1,0.7682013463828464
main,64,3349,26.834466298888273,153,0.1680756838118047,28,0.40753366680197933,1632.305338667006,3628.3271116220526,0,0.5904112063978627
high422,62,2898,44.068005760892014,79,0.3824217873104502,7,0.26405693476624026,4524.566895373824,1044.9819226725865,0,0.45549409144128195
high,43,4709,10.965188768394295,120,0.564270748792644,48,0.551804863006881,1744.840135254706,4913.96868787314,0,0.29297940828328617
high422,58,3577,7.91468911870924,249,0.6419842971298209,31,0.3320186222182099,9910.417289121298,6803.016736549667,0,0.90277635163117
high,7,2379,46.15255146905586,227,0.30046105108692067,15,0.8517854789457469,1250.2419850791546,1943.5700645114407,0,0.3871706988512892
baseline,56,1633,16.29698438045822,224,0.3913883279665499,26,0.9325984700231121,6010.605565998756,5508.773928928531,1,0.2849041446633318
baseline,8,3731,20.393551287595184,85,0.22472862866219478,39,0.1906145929789046,6624.576347562506,919.4452394503205,1,0.636927699611976
main,10,2442,45.61658831801995,183,0.2808737849327291,28,0.4450507956687899,6542.087726774659,2899.331230553738,1,0.4162808803389463
high,44,4144,27.18041812579808,176,0.7859027626039597,9,0.9640437750878004,4480.430974331952,9567.273696821952,1,0.16261481455065108
main,6,2848,21.285582417199592,40,0.8941494166925746,49,0.22587666243056115,6414.901330025093,39.9297863850423,0,0.21350652758631328
high10,64,4027,5.4625785988467435,50,0.018481344539095335,16,0.10430318263260863,6951.682705113155,9081.38622714177,0,0.5778003137520047
main,67,2494,19.53686594831773,149,0.8499331389935492,12,0.04996314531290047,5573.729285381358,1092.7248402848068,1,0.06309623040594003
high10,58,2461,1.4962546115368895,194,0.6707190249920804,24,0.002826302329212327,4945.997694992423,8232.527686819101,2,0.6031698139957503
high,39,2040,13.294676872490196,242,0.25580696771305944,47,0.3865188956242793,8961.983202116668,1177.004855110274,1,0.9063487244447412
high444,44,3053,18.337844887516468,125,0.9893425685127527,4,0.9439448642550082,9567.751308421508,4514.551383174747,2,0.042344892634154196
baseline,65,2717,1.623667955447227,145,0.6516351622068318,24,0.8641914034486831,1172.9203925644038,7189.045124642603,1,0.14318272975776591
high422,5,3768,23.437044463174928,77,0.9634530837018483,39,0.20489902859616904,5883.139257764565,2791.1223454941737,0,0.17435140982296793
high10,9,2200,46.75887452594655,170,0.41907898316420433,22,0.20158414078338627,8246.60351436376,6069.562180734135,0,0.48058934531117126
high,9,4976,1.7668296658107652,248,0.37091684712952144,3,0.4683821195913014,2365.1431715418757,6505.51172292093,2,0.13315061529115757
main,44,2182,40.630251216996264,56,0.35090987181446653,15,0.7486371985427069,2817.710414245085,9280.561654957748,0,0.5721279927041136
baseline,64,1504,26.126038832019272,174,0.6281355905207542,39,0.051319708616081816,8016.625268810258,4702.046760727677,2,0.4929117711240669
high444,39,2119,21.612314313910993,231,0.4623655812238361,47,0.30202412395400524,4385.9644951631335,1866.3181353088055,1,0.6107973673065866
main,51,4715,17.40800708873669,239,0.8714086333913121,33,0.06628675321282174,8131.214179167459,5546.814345890009,2,0.11155020221124323
baseline,10,3232,45.451645120569175,196,0.6739140137200392,19,0.16142786073530946,1748.321699833214,4458.06190967245,2,0.7533955688345221
high10,15,1693,15.238208532927036,157,0.4579162944793205,6,0.18820091350397417,4433.727567937563,8093.989859019005,2,0.8410714359180307
high10,24,3207,20.28569441782125,127,0.886057669083027,42,0.936647468122377,1484.428254287422,1115.9980736547393,2,0.5189436301696335
high,40,4461,31.289693858115672,80,0.9799128013222617,24,0.9798866328100211,6111.985340870551,6591.798994981458,2,0.23432072744092536
high,22,4748,32.0159849695955,163,0.2518408587039085,33,0.338970821310813,8235.487169021948,5974.26926181296,1,0.3498345289865976
baseline,51,3205,27.879381619806413,48,0.6685843082410219,41,0.6273271341919526,4773.490505227528,8878.674998128781,2,0.36765077998774687
high444,67,3371,38.68355386537549,119,0.24335942197279203,44,0.04920260699934742,9182.835094800694,9178.580414130567,1,0.6494832074490491
main,8,3374,10.892862600569027,105,0.07850746352204707,35,0.20905202945379686,6478.043217155387,8255.847034365519,2,0.6883191753017112
high10,30,4731,7.207614079575219,227,0.5435186055277677,12,0.6914067897947523,7107.359662944267,8312.794051990919,1,0.9417125498963355
high422,52,2733,49.7589944629933,49,0.1172099794326471,8,0.9028402421062617,38.800214753454966,9991.81759567148,0,0.17412105990952387
high10,30,4970,15.904751241806553,195,0.055728158349563905,5,0.46733514702977585,7685.239877769922,3319.8254619433,0,0.33819025118511803
high422,61,3086,6.262209538382136,116,0.46602326385122694,25,0.06695630011437681,7226.28312634902,7570.398444616181,0,0.5623839508041218
baseline,4,3891,40.34489036298848,118,0.6461168007118049,6,0.04988157391949255,9445.337793410328,3879.6209797463,1,0.23614178888002124
main,26,3856,24.35076909247831,46,0.33250593329721345,45,0.991634542743581,7827.275484673597,8917.818037286901,2,0.15678493863301812
high10,45,1694,0.1081437799844851,202,0.7141623545757474,48,0.501889094339411,66.52090635415942,8503.758945967955,2,0.7984073807367948
high422,55,3188,7.90298205638259,81,0.9866350997635221,45,0.7408325934559662,473.1006410221761,2284.3861254160424,0,0.43002364069075916
high444,43,1960,42.69880903243082,230,0.32036930181171397,15,0.04773605319131302,2867.9410022265083,1680.3310407292504,2,0.22206262852198289
high10,55,1659,16.535436749927076,98,0.5850270079067359,36,0.8814242108264483,9855.238033995569,2609.948932517745,2,0.8692052028920342
main,47,3003,50.08361827325427,208,0.6141184719390921,17,0.36018829050200407,6954.289016546381,5283.184175050829,2,0.4359174452181439
main,16,4237,22.520388693606584,221,0.6686587531095504,2,0.8158952627172791,6667.535667007875,9798.492097018068,0,0.9284837945186193
high10,26,3175,29.32903648425981,145,0.7061580374276808,16,0.18168608598086422,131.65489835344601,7245.102735095848,0,0.5057566544394162
high444,5,2621,22.803827010859454,207,0.7185536870654721,23,0.6547311725445935,6446.086374164713,9139.6723191407,0,0.4394150640790381
baseline,51,2585,33.56493985303176,203,0.5057364260644214,9,0.8566919616552034,31.17895486272948,6298.695028070494,2,0.8868635901041989
high10,29,2874,39.859358105167146,195,0.6033694957932201,45,0.09156109921179567,3738.0984890797386,6609.674220136452,1,0.4818948679519255
main,32,2109,46.032748458044956,72,0.34225155921925987,41,0.23907057782639263,1637.5237697640678,9175.969261267715,2,0.4972960170437064
high10,37,4143,1.859943182046656,192,0.03212462505005553,34,0.8837342771031061,1760.5429315186284,5626.220263885768,0,0.24647529871016582
main,52,4683,50.774538384790354,241,0.809307035064119,35,0.9760365705256769,5278.403597922278,7063.598565761134,1,0.8311406079725
baseline,53,3038,31.02493317751962,177,0.7488135124293945,12,0.2719955732672994,9037.966713440188,1367.4818845207726,0,0.2990524181482074
high444,36,2052,27.703086174223102,209,0.08403366690472591,45,0.5097994778451128,9201.713132375398,4205.197585872481,1,0.9373768637725896
high444,12,2547,37.34306962235286,63,0.2110242021911054,39,0.9490666719245526,2783.9289555885525,6185.9685143984525,0,0.12900017036403066
high10,20,2121,47.958360813255524,190,0.7299223374667994,33,0.5760390600949125,3499.6269748348986,945.5694801257031,0,0.6821095096455553
high10,13,4818,12.324277988236759,108,0.786724537167654,9,0.1966943150775563,1334.562604947106,1366.027278263422,1,0.8363234580672001
main,50,2928,3.5695371962805567,210,0.7285896643739986,1,0.051508015850977196,5151.052415629006,5814.624854619333,0,0.29222483055231097
high10,62,1877,3.648928424480938,76,0.051299131675390464,50,0.033146950499759575,8707.274695369328,2210.7528663608846,1,0.6247397091563427
main,7,4265,46.27556059099166,94,0.7409057837310523,46,0.5627541671242159,6610.567234879163,2891.2115016094253,2,0.9248672178892013
high422,49,2890,48.146066883781096,151,0.9588576893773691,8,0.7597954476186167,3049.3702236275412,7902.887273328467,2,0.07371620874417195
high10,14,4061,42.955302259657984,143,0.899829220621827,7,0.44895420163226096,7568.0282309627755,4609.667619504868,2,0.6936947050219651
main,9,3251,1.720301253874953,82,0.22027047240278164,0,0.5107917918813986,9980.277088269528,660.1149658936289,2,0.6458652978747769
high,17,2136,24.159878445448978,180,0.5677118563042616,13,0.6972564875497755,8065.227870519647,4657.763362552688,2,0.058696214567828586
high444,36,4909,14.784438284448969,135,0.30139257557625154,51,0.31651730218283014,8583.408658935843,258.99791940399155,1,0.8200346818137664
high,4,4186,13.248520395576016,194,0.8767090964767084,31,0.0024697399679646237,1735.4925502716067,1456.3753103482968,0,0.8517323300968876
high,1,2296,13.284239325377953,230,0.08950527454735069,9,0.5554471522987192,6018.664964022977,7037.7399611240235,1,0.14593355802071806
high,34,3881,45.8294486865852,183,0.41504290558084733,3,0.6835607793411048,1123.077661155021,442.3472650770277,1,0.3709675146960024
high,8,4513,22.97547150360963,186,0.6237098424426606,5,0.25663680989943805,4425.43596009499,357.25557484366567,1,0.39717187376019125
high444,51,4125,4.222847266839621,171,0.06622606893941485,26,0.21068595704650284,9753.64459988657,7182.627884740891,2,0.8382879154097577
main,24,4550,12.945516117465512,139,0.8113255167204839,47,0.8959679268916675,6963.049481321999,3540.3033217707,1,0.7968873981298132
high,25,4654,45.48567264330605,58,0.42930678818189305,47,0.020364582387426,6506.013131805302,8988.71157151524,2,0.27777027375927044
high,21,3304,32.342764405014734,186,0.9901613835460781,47,0.514442875567617,8311.970591486921,7678.399710487826,1,0.5153467119311154
baseline,12,3054,23.246030715587146,41,0.8477300011712444,26,0.39310020525215883,3647.7152672111647,879.2917177344494,0,0.4016767630686715
high10,67,2390,40.374322320744696,249,0.3790245143069916,14,0.6523333051346504,9696.215549210581,1347.994719403669,1,0.6830869475419007
high422,5,1522,6.110178868062759,64,0.8420491705909747,40,0.9315561735204733,6683.5475583946745,5507.274817263804,1,0.8618057080107296
high,57,4056,37.062011441244,164,0.4900144924219074,1,0.8692365307718726,3032.5374645067027,5697.140814108256,2,0.3395682961511879
high444,31,2299,6.207841592258806,155,0.6716127041698634,36,0.6884253898441177,6867.971408568023,2514.5214429919924,1,0.17263911445985092
main,6,2408,6.541424159391089,178,0.5405521591897747,18,0.7423320895552902,557.4072614065062,4394.691665987362,2,0.8579528862450413
high10,52,2932,44.698749497620874,193,0.4871446573265541,45,0.36230369651426353,4895.740100222844,8630.83674379686,1,0.6420061061937458
high,49,2068,37.68861660155216,129,0.44340908178871863,4,0.8589274884699171,1983.4459018849793,5641.274503473333,1,0.3443459607511439
baseline,18,2993,41.6892721074467,115,0.19700185200044396,37,0.23304275520243578,9339.732943513889,7702.909050982743,2,0.24020867805014978
high,4,4769,30.561933957527444,50,0.6917243376240916,33,0.40281504057774675,8662.118547470323,7620.70045347863,0,0.8609797044839145
high444,13,1923,2.434370464553091,74,0.49058056436122377,19,0.48183927142732264,1816.3990777367533,2522.535636812886,1,0.10918917542054973
high422,65,3731,34.97056842912448,145,0.2862229371710103,15,0.2944553499371281,4389.155679564223,5128.640557815815,2,0.4775098266749386
main,33,2552,9.916950658049416,248,0.6600172872527442,0,0.20888501145699678,6597.424572211898,1108.4336896668178,1,0.7774375719873139
high,23,3847,22.186278102979966,60,0.7175244807384007,22,0.31314046691852915,4770.703747748839,203.9966074298194,1,0.6530103798673924
main,4,1833,42.94659817355673,89,0.16347689179969394,23,0.3971314576190562,732.9307390159345,2435.2123848530337,2,0.199581060361538
high422,34,4799,22.765023455763096,87,0.4205878603218004,16,0.8301075045353952,6608.194964895456,9210.645893022605,0,0.5172312254553526
high10,64,2400,16.481651100656865,192,0.26578658677327904,22,0.9950360228593933,3094.7918258610484,4431.632051334083,0,0.19482523230846216
main,3,4276,42.725874491369034,106,0.7451155843167859,12,0.09402058053041096,4114.754836773545,9939.379379461398,1,0.044457841087511274
high,29,4551,23.3330853654614,184,0.9547628928633712,43,0.03758298395156323,2391.056931448725,5780.120725324346,1,0.06875315815872085
high422,1,4267,13.17462540001601,242,0.5569961362453343,14,0.04325666854248811,2104.590570262197,6419.121876965842,2,0.5318671851423813
high10,28,3623,10.494176417085747,85,0.996352792875436,30,0.8711394844698631,5411.517586738232,8218.526901685134,2,0.465463322946986
main,2,2309,35.767990638632966,144,0.43481141707893634,32,0.8928103673901935,5100.60621495458,7088.30339422939,2,0.7066742484769925
high10,55,3466,31.683149637515385,160,0.1258902679055316,12,0.12005977953835334,6675.872635460318,1153.3389551111939,1,0.4875927299355932
main,16,2515,46.80823449893063,243,0.9032559020844619,28,0.5189800616217494,2187.0643554380254,2187.012288149508,0,0.4634629294203265
high444,67,4288,43.99270271247808,188,0.3493297893402858,23,0.21050049891181077,6221.798712516072,2721.1371786656214,2,0.8209196425781201
baseline,48,2074,39.43118131977519,192,0.42723018674982705,22,0.5317887753147564,4005.8687826172913,8279.466940169512,2,0.821304313658712
